"PROVINCE","DIVISION","DISTRICT","TEHSIL","ADMIN_UNIT","REGION","HOUSEHOLDS","DRINK_WTR_IMPROVE","DRINK_WTR_INSIDE","DRINK_WTR_OUTSIDE","DRINK_WTR_TAP","DRINK_WTR_MOTOR","DRINK_WTR_WELL","DRINK_WTR_FILTER","DRINK_WTR_BOTTLE","DRINK_WTR_OTHER"
"SINDH","SUKKUR","KHAIRPUR","KOT DIJI","TALUKA","OVERALL",62663,60100,46659,16004,35421,23616,770,14,45,2797
"SINDH","SUKKUR","KHAIRPUR","KOT DIJI","TALUKA","RURAL",46815,44512,34346,12469,27847,16341,654,8,33,1932
"SINDH","SUKKUR","KHAIRPUR","KOT DIJI","TALUKA","URBAN",15848,15588,12313,3535,7574,7275,116,6,12,865
"SINDH","SUKKUR","KHAIRPUR","MIRWAH","TALUKA","OVERALL",67276,65780,59326,7950,31460,34162,215,11,12,1416
"SINDH","SUKKUR","KHAIRPUR","MIRWAH","TALUKA","RURAL",49908,48728,43228,6680,25757,22858,158,11,10,1114
"SINDH","SUKKUR","KHAIRPUR","MIRWAH","TALUKA","URBAN",17368,17052,16098,1270,5703,11304,57,NA,2,302
"SINDH","SUKKUR","KHAIRPUR","NARA","TALUKA","OVERALL",32911,30175,22787,10124,15816,12969,3513,2,19,592
"SINDH","SUKKUR","KHAIRPUR","NARA","TALUKA","RURAL",25084,22552,16912,8172,12884,8407,3392,NA,18,383
"SINDH","SUKKUR","KHAIRPUR","NARA","TALUKA","URBAN",7827,7623,5875,1952,2932,4562,121,2,1,209
"SINDH","SUKKUR","KHAIRPUR","SOBHO DERO","TALUKA","OVERALL",48003,47112,46414,1589,9633,37342,163,4,2,859
"SINDH","SUKKUR","KHAIRPUR","SOBHO DERO","TALUKA","RURAL",31904,31097,30609,1295,7400,23580,146,3,1,774
"SINDH","SUKKUR","KHAIRPUR","SOBHO DERO","TALUKA","URBAN",16099,16015,15805,294,2233,13762,17,1,1,85
"SINDH","KARACHI","KORANGI","KORANGI","SUB-DIVISION","OVERALL",207086,201710,124477,82609,87893,51075,922,7795,12751,46650
"SINDH","KARACHI","KORANGI","KORANGI","SUB-DIVISION","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","KORANGI","KORANGI","SUB-DIVISION","URBAN",207086,201710,124477,82609,87893,51075,922,7795,12751,46650
"SINDH","KARACHI","KORANGI","LANDHI","SUB-DIVISION","OVERALL",115900,114312,74801,41099,47706,43404,515,9946,10072,4257
"SINDH","KARACHI","KORANGI","LANDHI","SUB-DIVISION","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","KORANGI","LANDHI","SUB-DIVISION","URBAN",115900,114312,74801,41099,47706,43404,515,9946,10072,4257
"SINDH","KARACHI","KORANGI","MODEL COLONY","SUB-DIVISION","OVERALL",76383,74772,28027,48356,22191,14705,369,16201,17105,5812
"SINDH","KARACHI","KORANGI","MODEL COLONY","SUB-DIVISION","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","KORANGI","MODEL COLONY","SUB-DIVISION","URBAN",76383,74772,28027,48356,22191,14705,369,16201,17105,5812
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","OVERALL",93681,92087,45257,48424,29329,22606,226,15844,23744,1932
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","KORANGI","SHAH FAISAL","SUB-DIVISION","URBAN",93681,92087,45257,48424,29329,22606,226,15844,23744,1932
"SINDH","LARKANA","LARKANA","BAKRANI","TALUKA","OVERALL",48638,48423,45593,3045,21173,26980,43,14,215,213
"SINDH","LARKANA","LARKANA","BAKRANI","TALUKA","RURAL",41557,41347,38729,2828,19755,21332,34,14,214,208
"SINDH","LARKANA","LARKANA","BAKRANI","TALUKA","URBAN",7081,7076,6864,217,1418,5648,9,NA,1,5
"SINDH","LARKANA","LARKANA","DOKRI","TALUKA","OVERALL",45083,43816,41610,3473,24294,19093,46,2,39,1609
"SINDH","LARKANA","LARKANA","DOKRI","TALUKA","RURAL",32678,32113,30293,2385,17332,14723,32,NA,38,553
"SINDH","LARKANA","LARKANA","DOKRI","TALUKA","URBAN",12405,11703,11317,1088,6962,4370,14,2,1,1056
"SINDH","LARKANA","LARKANA","LARKANA","TALUKA","OVERALL",157275,156282,153880,3395,46591,109150,302,61,213,958
"SINDH","LARKANA","LARKANA","LARKANA","TALUKA","RURAL",58047,57180,56091,1956,25068,31798,113,44,177,847
"SINDH","LARKANA","LARKANA","LARKANA","TALUKA","URBAN",99228,99102,97789,1439,21523,77352,189,17,36,111
"SINDH","LARKANA","LARKANA","RATODERO","TALUKA","OVERALL",70532,69499,64114,6418,36277,32189,74,200,214,1578
"SINDH","LARKANA","LARKANA","RATODERO","TALUKA","RURAL",45619,45117,43720,1899,26370,18581,57,4,115,492
"SINDH","LARKANA","LARKANA","RATODERO","TALUKA","URBAN",24913,24382,20394,4519,9907,13608,17,196,99,1086
"SINDH","KARACHI","MALIR","AIRPORT","SUB-DIVISION","OVERALL",42700,41738,19492,23208,19120,3530,859,7318,9713,2160
"SINDH","KARACHI","MALIR","AIRPORT","SUB-DIVISION","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","AIRPORT","SUB-DIVISION","URBAN",42700,41738,19492,23208,19120,3530,859,7318,9713,2160
"SINDH","KARACHI","MALIR","BIN QASIM","SUB-DIVISION","OVERALL",58696,56279,36990,21706,33252,15113,271,4022,1986,4052
"SINDH","KARACHI","MALIR","BIN QASIM","SUB-DIVISION","RURAL",58696,56279,36990,21706,33252,15113,271,4022,1986,4052
"SINDH","KARACHI","MALIR","BIN QASIM","SUB-DIVISION","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","GADAP","SUB-DIVISION","OVERALL",22131,19451,3110,19021,2209,7645,1577,617,3860,6223
"SINDH","KARACHI","MALIR","GADAP","SUB-DIVISION","RURAL",22131,19451,3110,19021,2209,7645,1577,617,3860,6223
"SINDH","KARACHI","MALIR","GADAP","SUB-DIVISION","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","KARACHI","MALIR","IBRAHIM HYDRI","SUB-DIVISION","OVERALL",214288,210169,181472,32816,137045,61252,1355,1841,2791,10004
"SINDH","KARACHI","MALIR","IBRAHIM HYDRI","SUB-DIVISION","RURAL",106921,103541,85599,21322,68923,25587,1168,466,1587,9190
"SINDH","KARACHI","MALIR","IBRAHIM HYDRI","SUB-DIVISION","URBAN",107367,106628,95873,11494,68122,35665,187,1375,1204,814
"SINDH","KARACHI","MALIR","MURAD MEMON","SUB-DIVISION","OVERALL",75396,73466,49062,26334,42795,17272,977,4629,3354,6369
"SINDH","KARACHI","MALIR","MURAD MEMON","SUB-DIVISION","RURAL",30441,29758,17238,13203,17950,6998,680,539,424,3850
"SINDH","KARACHI","MALIR","MURAD MEMON","SUB-DIVISION","URBAN",44955,43708,31824,13131,24845,10274,297,4090,2930,2519
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","OVERALL",8215,7198,1211,7004,2008,1334,132,8,18,4715
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","RURAL",8215,7198,1211,7004,2008,1334,132,8,18,4715
"SINDH","KARACHI","MALIR","SHAH MUREED","SUB-DIVISION","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","MATIARI","HALA","TALUKA","OVERALL",52849,51317,40455,12394,23938,25784,279,1134,245,1469
"SINDH","HYDERABAD","MATIARI","HALA","TALUKA","RURAL",29725,28645,22549,7176,17087,10999,189,387,42,1021
"SINDH","HYDERABAD","MATIARI","HALA","TALUKA","URBAN",23124,22672,17906,5218,6851,14785,90,747,203,448
"SINDH","HYDERABAD","MATIARI","MATIARI","TALUKA","OVERALL",70479,68470,58243,12236,45850,22309,150,148,53,1969
"SINDH","HYDERABAD","MATIARI","MATIARI","TALUKA","RURAL",61730,60307,52034,9696,40893,19273,125,37,18,1384
"SINDH","HYDERABAD","MATIARI","MATIARI","TALUKA","URBAN",8749,8163,6209,2540,4957,3036,25,111,35,585
"SINDH","HYDERABAD","MATIARI","SAEEDABAD","TALUKA","OVERALL",35135,34751,32496,2639,11249,23345,85,96,6,354
"SINDH","HYDERABAD","MATIARI","SAEEDABAD","TALUKA","RURAL",30944,30622,28448,2496,10606,19866,84,96,NA,292
"SINDH","HYDERABAD","MATIARI","SAEEDABAD","TALUKA","URBAN",4191,4129,4048,143,643,3479,1,NA,6,62
"SINDH","MIRPUR KHAS","MIRPUR KHAS","DIGRI","TALUKA","OVERALL",43507,36458,17849,25658,20096,15261,2004,343,17,5786
"SINDH","MIRPUR KHAS","MIRPUR KHAS","DIGRI","TALUKA","RURAL",30186,24223,8867,21319,12635,10709,1788,178,6,4870
"SINDH","MIRPUR KHAS","MIRPUR KHAS","DIGRI","TALUKA","URBAN",13321,12235,8982,4339,7461,4552,216,165,11,916
"SINDH","MIRPUR KHAS","MIRPUR KHAS","HUSSAIN BUX MARI","TALUKA","OVERALL",32660,25139,12081,20579,11207,13687,1224,8,25,6509
"SINDH","MIRPUR KHAS","MIRPUR KHAS","HUSSAIN BUX MARI","TALUKA","RURAL",32660,25139,12081,20579,11207,13687,1224,8,25,6509
"SINDH","MIRPUR KHAS","MIRPUR KHAS","HUSSAIN BUX MARI","TALUKA","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","MIRPUR KHAS","MIRPUR KHAS","JHUDO","TALUKA","OVERALL",41817,21746,12521,29296,12395,8459,1270,100,35,19558
"SINDH","MIRPUR KHAS","MIRPUR KHAS","JHUDO","TALUKA","RURAL",30147,12165,5056,25091,6042,5618,1125,59,24,17279
"SINDH","MIRPUR KHAS","MIRPUR KHAS","JHUDO","TALUKA","URBAN",11670,9581,7465,4205,6353,2841,145,41,11,2279
"SINDH","MIRPUR KHAS","MIRPUR KHAS","KOT GHULAM MUHAMMAD","TALUKA","OVERALL",58713,44135,22820,35893,23664,19994,2066,21,16,12952
"SINDH","MIRPUR KHAS","MIRPUR KHAS","KOT GHULAM MUHAMMAD","TALUKA","RURAL",53032,38704,18333,34699,19281,18949,2064,20,16,12702
"SINDH","MIRPUR KHAS","MIRPUR KHAS","KOT GHULAM MUHAMMAD","TALUKA","URBAN",5681,5431,4487,1194,4383,1045,2,1,NA,250
"SINDH","MIRPUR KHAS","MIRPUR KHAS","MIRPUR KHAS","TALUKA","OVERALL",49553,48198,39466,10087,13421,31645,182,1304,1630,1371
"SINDH","MIRPUR KHAS","MIRPUR KHAS","MIRPUR KHAS","TALUKA","RURAL",3822,3709,1946,1876,766,2438,17,147,340,114
"SINDH","MIRPUR KHAS","MIRPUR KHAS","MIRPUR KHAS","TALUKA","URBAN",45731,44489,37520,8211,12655,29207,165,1157,1290,1257
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","OVERALL",35675,32534,12821,22854,12340,19473,361,84,271,3146
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","RURAL",31262,28762,9681,21581,9953,18162,289,66,270,2522
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SHUJAABAD","TALUKA","URBAN",4413,3772,3140,1273,2387,1311,72,18,1,624
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","OVERALL",51061,42649,13851,37210,23470,18722,3014,39,14,5802
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","RURAL",47162,38834,12311,34851,20868,17516,2959,39,13,5767
"SINDH","MIRPUR KHAS","MIRPUR KHAS","SINDHRI","TALUKA","URBAN",3899,3815,1540,2359,2602,1206,55,NA,1,35
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","BHIRIA","TALUKA","OVERALL",59731,57204,55297,4434,24972,31569,186,63,9,2932
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","BHIRIA","TALUKA","RURAL",46631,44440,44033,2598,20080,24231,156,4,8,2152
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","BHIRIA","TALUKA","URBAN",13100,12764,11264,1836,4892,7338,30,59,1,780
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","KANDIARO","TALUKA","OVERALL",62298,61417,61245,1053,28786,32555,90,2,4,861
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","KANDIARO","TALUKA","RURAL",54720,53852,53696,1024,26427,27362,69,2,3,857
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","KANDIARO","TALUKA","URBAN",7578,7565,7549,29,2359,5193,21,NA,1,4
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MEHRABPUR","TALUKA","OVERALL",48213,47198,40923,7290,17100,27824,100,2185,9,995
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MEHRABPUR","TALUKA","RURAL",33492,32864,30611,2881,13895,18898,65,18,5,611
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MEHRABPUR","TALUKA","URBAN",14721,14334,10312,4409,3205,8926,35,2167,4,384
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MORO","TALUKA","OVERALL",75868,73394,71190,4678,26795,45844,441,258,131,2399
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MORO","TALUKA","RURAL",51166,49031,47324,3842,21362,27211,394,127,10,2062
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","MORO","TALUKA","URBAN",24702,24363,23866,836,5433,18633,47,131,121,337
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","NAUSHAHRO FEROZE","TALUKA","OVERALL",73658,72142,68755,4903,30729,40697,153,442,165,1472
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","NAUSHAHRO FEROZE","TALUKA","RURAL",45179,44069,42441,2738,20541,23312,112,NA,137,1077
"SINDH","SHAHEED BENAZIRABAD","NAUSHAHRO FEROZE","NAUSHAHRO FEROZE","TALUKA","URBAN",28479,28073,26314,2165,10188,17385,41,442,28,395
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","JAM NAWAZ ALI","TALUKA","OVERALL",31724,29398,15550,16174,9856,19336,673,149,9,1701
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","JAM NAWAZ ALI","TALUKA","RURAL",26563,24688,13690,12873,8182,16317,450,137,9,1468
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","JAM NAWAZ ALI","TALUKA","URBAN",5161,4710,1860,3301,1674,3019,223,12,NA,233
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","KHIPRO","TALUKA","OVERALL",68600,57702,34333,34267,24026,30606,4878,107,80,8903
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","KHIPRO","TALUKA","RURAL",58793,48648,29655,29138,18740,27045,4822,3,17,8166
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","KHIPRO","TALUKA","URBAN",9807,9054,4678,5129,5286,3561,56,104,63,737
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","OVERALL",84859,76694,48640,36219,35417,40199,1265,409,56,7513
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","RURAL",68661,61147,37625,31036,27476,32939,1159,171,31,6885
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SANGHAR","TALUKA","URBAN",16198,15547,11015,5183,7941,7260,106,238,25,628
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","OVERALL",89418,86636,54550,34868,38694,39076,723,8022,286,2617
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","RURAL",53246,50932,34460,18786,27651,22480,671,538,37,1869
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SHAHDADPUR","TALUKA","URBAN",36172,35704,20090,16082,11043,16596,52,7484,249,748
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SINJHORO","TALUKA","OVERALL",61602,53925,32610,28992,30375,22955,269,156,203,7644
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SINJHORO","TALUKA","RURAL",51607,44828,25832,25775,24361,20060,111,125,173,6777
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","SINJHORO","TALUKA","URBAN",9995,9097,6778,3217,6014,2895,158,31,30,867
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","TANDO ADAM","TALUKA","OVERALL",70734,68823,59168,11566,35046,31907,307,1548,51,1875
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","TANDO ADAM","TALUKA","RURAL",41923,40785,33010,8913,28443,11955,255,130,37,1103
"SINDH","SHAHEED BENAZIRABAD","SANGHAR","TANDO ADAM","TALUKA","URBAN",28811,28038,26158,2653,6603,19952,52,1418,14,772
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","DAUR","TALUKA","OVERALL",97671,94604,71685,25986,31115,62100,559,40,649,3208
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","DAUR","TALUKA","RURAL",79128,76531,58909,20219,25568,49992,496,24,619,2429
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","DAUR","TALUKA","URBAN",18543,18073,12776,5767,5547,12108,63,16,30,779
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","KAZI AHMED","TALUKA","OVERALL",73218,71578,62685,10533,30406,40872,418,128,23,1371
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","KAZI AHMED","TALUKA","RURAL",64071,62655,55578,8493,29115,33377,407,21,3,1148
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","KAZI AHMED","TALUKA","URBAN",9147,8923,7107,2040,1291,7495,11,107,20,223
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","NAWABSHAH","TALUKA","OVERALL",81976,80524,60070,21906,29800,45833,175,4073,498,1597
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","NAWABSHAH","TALUKA","RURAL",22215,21906,16972,5243,13507,8314,30,4,59,301
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","NAWABSHAH","TALUKA","URBAN",59761,58618,43098,16663,16293,37519,145,4069,439,1296
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","SAKRAND","TALUKA","OVERALL",81491,79981,74083,7408,33177,46541,267,11,27,1468
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","SAKRAND","TALUKA","RURAL",68291,66880,61309,6982,29710,36962,221,9,11,1378
"SINDH","SHAHEED BENAZIRABAD","SHAHEED BENAZIRABAD","SAKRAND","TALUKA","URBAN",13200,13101,12774,426,3467,9579,46,2,16,90
"SINDH","LARKANA","SHIKARPUR","GARHI YASIN","TALUKA","OVERALL",59269,58897,54689,4580,42082,16548,95,148,15,381
"SINDH","LARKANA","SHIKARPUR","GARHI YASIN","TALUKA","RURAL",52355,51994,48203,4152,38787,13142,85,NA,13,328
"SINDH","LARKANA","SHIKARPUR","GARHI YASIN","TALUKA","URBAN",6914,6903,6486,428,3295,3406,10,148,2,53
"SINDH","LARKANA","SHIKARPUR","KHANPUR","TALUKA","OVERALL",43595,43407,41288,2307,22807,20546,61,NA,NA,181
"SINDH","LARKANA","SHIKARPUR","KHANPUR","TALUKA","RURAL",39996,39810,37752,2244,22022,17740,55,NA,NA,179
"SINDH","LARKANA","SHIKARPUR","KHANPUR","TALUKA","URBAN",3599,3597,3536,63,785,2806,6,NA,NA,2
"SINDH","LARKANA","SHIKARPUR","LAKHI","TALUKA","OVERALL",43374,42790,40814,2560,22634,19973,345,54,2,366
"SINDH","LARKANA","SHIKARPUR","LAKHI","TALUKA","RURAL",35350,34794,33062,2288,20942,13694,321,53,1,339
"SINDH","LARKANA","SHIKARPUR","LAKHI","TALUKA","URBAN",8024,7996,7752,272,1692,6279,24,1,1,27
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","OVERALL",68586,67815,60674,7912,21828,45210,198,17,625,708
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","RURAL",34792,34193,27416,7376,14949,18590,121,10,575,547
"SINDH","LARKANA","SHIKARPUR","SHIKARPUR","TALUKA","URBAN",33794,33622,33258,536,6879,26620,77,7,50,161
"SINDH","HYDERABAD","SUJAWAL","JATI","TALUKA","OVERALL",43323,30863,14083,29240,17879,11700,3752,96,17,9879
"SINDH","HYDERABAD","SUJAWAL","JATI","TALUKA","RURAL",41334,28930,12174,29160,17484,10184,3740,93,17,9816
"SINDH","HYDERABAD","SUJAWAL","JATI","TALUKA","URBAN",1989,1933,1909,80,395,1516,12,3,NA,63
"SINDH","HYDERABAD","SUJAWAL","KHARO CHAN","TALUKA","OVERALL",2166,1299,366,1800,795,331,565,NA,1,474
"SINDH","HYDERABAD","SUJAWAL","KHARO CHAN","TALUKA","RURAL",2166,1299,366,1800,795,331,565,NA,1,474
"SINDH","HYDERABAD","SUJAWAL","KHARO CHAN","TALUKA","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","HYDERABAD","SUJAWAL","MIRPUR BATHORO","TALUKA","OVERALL",41147,38594,22657,18490,25741,12276,608,5,62,2455
"SINDH","HYDERABAD","SUJAWAL","MIRPUR BATHORO","TALUKA","RURAL",37222,34883,21608,15614,24123,10557,475,NA,59,2008
"SINDH","HYDERABAD","SUJAWAL","MIRPUR BATHORO","TALUKA","URBAN",3925,3711,1049,2876,1618,1719,133,5,3,447
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","OVERALL",32582,24435,14972,17610,12976,10645,405,12,12,8532
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","RURAL",28935,20817,12129,16806,11818,8392,393,12,9,8311
"SINDH","HYDERABAD","SUJAWAL","SHAH BUNDER","TALUKA","URBAN",3647,3618,2843,804,1158,2253,12,NA,3,221
"SINDH","HYDERABAD","SUJAWAL","SUJAWAL","TALUKA","OVERALL",39636,31935,17927,21709,15638,16078,721,75,3,7121
"SINDH","HYDERABAD","SUJAWAL","SUJAWAL","TALUKA","RURAL",32832,25490,11874,20958,11221,14147,681,16,3,6764
"SINDH","HYDERABAD","SUJAWAL","SUJAWAL","TALUKA","URBAN",6804,6445,6053,751,4417,1931,40,59,NA,357
"SINDH","SUKKUR","SUKKUR","NEW SUKKUR","TALUKA","OVERALL",52376,50164,39435,12941,21936,25503,148,1258,601,2930
"SINDH","SUKKUR","SUKKUR","NEW SUKKUR","TALUKA","RURAL",7706,7625,6761,945,2306,5178,10,19,NA,193
"SINDH","SUKKUR","SUKKUR","NEW SUKKUR","TALUKA","URBAN",44670,42539,32674,11996,19630,20325,138,1239,601,2737
"SINDH","SUKKUR","SUKKUR","PANO AQIL","TALUKA","OVERALL",87340,86668,78088,9252,48459,35617,275,2371,7,611
"SINDH","SUKKUR","SUKKUR","PANO AQIL","TALUKA","RURAL",69661,69094,63593,6068,44025,24974,79,19,5,559
"SINDH","SUKKUR","SUKKUR","PANO AQIL","TALUKA","URBAN",17679,17574,14495,3184,4434,10643,196,2352,2,52
"SINDH","SUKKUR","SUKKUR","ROHRI","TALUKA","OVERALL",62877,58542,41209,21668,30002,27235,1769,62,452,3357
"SINDH","SUKKUR","SUKKUR","ROHRI","TALUKA","RURAL",47388,43821,30123,17265,19790,23032,1753,26,402,2385
"SINDH","SUKKUR","SUKKUR","ROHRI","TALUKA","URBAN",15489,14721,11086,4403,10212,4203,16,36,50,972
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","OVERALL",26122,24397,18512,7610,12917,11046,1226,37,2,894
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","RURAL",20637,19228,14497,6140,8957,9846,1134,36,2,662
"SINDH","SUKKUR","SUKKUR","SALEHPAT","TALUKA","URBAN",5485,5169,4015,1470,3960,1200,92,1,NA,232
"SINDH","SUKKUR","SUKKUR","SUKKUR CITY","TALUKA","OVERALL",39873,39155,31820,8053,20225,16753,48,1650,459,738
"SINDH","SUKKUR","SUKKUR","SUKKUR CITY","TALUKA","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SINDH","SUKKUR","SUKKUR","SUKKUR CITY","TALUKA","URBAN",39873,39155,31820,8053,20225,16753,48,1650,459,738
NA,NA,"TANDO ALLAHYAR","CHAMBER","TALUKA","OVERALL",47078,44851,23068,24010,28659,15664,429,46,204,2076
NA,NA,"TANDO ALLAHYAR","CHAMBER","TALUKA","RURAL",39427,37542,19801,19626,24482,12595,409,39,198,1704
NA,NA,"TANDO ALLAHYAR","CHAMBER","TALUKA","URBAN",7651,7309,3267,4384,4177,3069,20,7,6,372
NA,NA,"TANDO ALLAHYAR","JHANDO MARI","TALUKA","OVERALL",50369,48889,30906,19463,21556,26869,78,386,23,1457
NA,NA,"TANDO ALLAHYAR","JHANDO MARI","TALUKA","RURAL",46484,45023,28170,18314,19301,25259,77,386,23,1438
NA,NA,"TANDO ALLAHYAR","JHANDO MARI","TALUKA","URBAN",3885,3866,2736,1149,2255,1610,1,NA,NA,19
NA,NA,"TANDO ALLAHYAR","TANDO ALLAHYAR","TALUKA","OVERALL",80024,77918,55805,24219,33398,39963,422,3299,486,2456
NA,NA,"TANDO ALLAHYAR","TANDO ALLAHYAR","TALUKA","RURAL",37756,36737,25057,12699,24029,12539,152,NA,60,976
NA,NA,"TANDO ALLAHYAR","TANDO ALLAHYAR","TALUKA","URBAN",42268,41181,30748,11520,9369,27424,270,3299,426,1480
"SINDH","HYDERABAD","TANDO MUHAMMAD KHAN","BULRI SHAH KARIM","TALUKA","OVERALL",48734,46800,28277,20457,29604,16683,474,33,228,1712
"SINDH","HYDERABAD","TANDO MUHAMMAD KHAN","BULRI SHAH KARIM","TALUKA","RURAL",47419,45647,27542,19877,29186,16171,472,32,8,1550
"SINDH","HYDERABAD","TANDO MUHAMMAD KHAN","BULRI SHAH KARIM","TALUKA","URBAN",1315,1153,735,580,418,512,2,1,220,162
"SINDH","HYDERABAD","TANDO MUHAMMAD KHAN","TANDO GHULAM HYDER","TALUKA","OVERALL",40308,38975,24898,15410,22740,15983,170,103,12,1300
"SINDH","HYDERABAD","TANDO MUHAMMAD KHAN","TANDO GHULAM HYDER","TALUKA","RURAL",32741,31729,19789,12952,20005,11492,161,102,1,980
"SINDH","HYDERABAD","TANDO MUHAMMAD KHAN","TANDO GHULAM HYDER","TALUKA","URBAN",7567,7246,5109,2458,2735,4491,9,1,11,320
NA,NA,"TANDO MUHAMMAD KHAN","TANDO MUHAMMAD KHAN","TALUKA","OVERALL",54756,52445,36505,18251,30453,20222,116,458,690,2817
NA,NA,"TANDO MUHAMMAD KHAN","TANDO MUHAMMAD KHAN","TALUKA","RURAL",32378,30713,20165,12213,21674,8701,74,163,125,1641
NA,NA,"TANDO MUHAMMAD KHAN","TANDO MUHAMMAD KHAN","TALUKA","URBAN",22378,21732,16340,6038,8779,11521,42,295,565,1176
"SINDH","MIRPUR KHAS","THARPARKAR","CHACHRO","TALUKA","OVERALL",63372,42792,3741,59631,303,11507,44184,306,30,7042
"SINDH","MIRPUR KHAS","THARPARKAR","CHACHRO","TALUKA","RURAL",58604,40943,3635,54969,267,10402,43127,164,26,4618
